~/data/indictts/as/wavs-22k/train_assamesemale_03371.wav|চিনাকি দৃশ্যবোৰ দেখি সভাত থকা সকলোৱে বৰ আমোদ পাইছে|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_04044.wav|মাকে দিয়া ভুৰভুৰীয়া পিঠা এখন লৈ পুতুৱেও মাক দেউতাকৰ শাৰী পোনাই বহি ললে|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_06967.wav|নগাঁও চৰকাৰী উচ্চতৰ মাধ্যমিক বালক বিদ্যালয়ৰ ডেৰশ বছৰীয়া|1|0
~/data/indictts/as/wavs-22k/train_assamesefemale_02497.wav|চিঠিখন পাই মোৰো ভাল লগা নাছিল|0|0
~/data/indictts/as/wavs-22k/train_assamesefemale_08623.wav|বিদ্যায়তনিক উত্তৰণৰ অহৰহ প্ৰচেষ্টাৰ স্বীকৃতি স্বৰূপে|0|0
~/data/indictts/as/wavs-22k/train_assamesefemale_03469.wav|কিছুদিনৰ পাছত সি আৰু দুখীয়া মানুহৰ দৰে থাকিবলগীয়া নহল|0|0
~/data/indictts/as/wavs-22k/train_assamesefemale_02898.wav|মন্ত্ৰী শিয়ালে অতদেৰি কি কৈ আছিল সি নুশুনিলেই শুনিলে মাথোন শেষৰ বাক্য শাৰী|0|0
~/data/indictts/as/wavs-22k/train_assamesefemale_07600.wav|তেখেতক দুৰ্বল নেতৃত্বৰ ৰাহুল গান্ধীৰ সন্মুখত প্ৰায় অপ্ৰতিদন্দ্বী কৰি তুলিছিল|0|0
~/data/indictts/as/wavs-22k/train_assamesemale_03768.wav|তাই মুখখন গম্ভীৰ হৈ পৰিল দুদিন হল আকাশী অফিচলৈ অহা নাই|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_02419.wav|ভাঙি কলত বাপেকে বাহিৰলৈ ওলাই আহি দেখিলে যে|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_05981.wav|উত্তৰত মধায়ে কলে বোলে তেওঁৰ গুৰুক আশ্ৰয় কৰি বৈৰাগ্য গ্ৰহণ কৰিছে|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_03324.wav|তাকে দেখি দীপিকা আৰু ৱাহিদাই পূজাৰ লগ লাগি গৃহস্থনী বাইদেউৰ তাঁতশালত গামোচা|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_04569.wav|মৌজাদাৰনীয়ে কেতিয়াবা শুনা পালে তাক বকে কচোন ৰাতিপুৱাই পুৱাই কেইগিলাচ পি আহিলি|1|0
~/data/indictts/as/wavs-22k/train_assamesefemale_00756.wav|বৰষুণত পানী পৰে|0|0
~/data/indictts/as/wavs-22k/train_assamesemale_05691.wav|আহোমসকল আদিতে তাও ধৰ্মৰ লোক আছিল|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_01066.wav|তাৰ পাছত জাপানলৈ গল জলবায়ু পৰিবর্তনৰ বিষয়ে পতা অধিৱেশন এখনত অংশগ্রহণ কৰিবলৈ|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_01436.wav|ককায়েকে মাতে অই তপন আৰম্ভ হলেই|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_00867.wav|আমলখি খুলি দুটা বা তিনিটা টুকুৰা মুখত লৈ থাকে|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_03977.wav|যিদিনাই পাৰিব সেইদিনাই হাল বাব তোক কথা এটা কবলৈ পাহৰিছিলোঁ|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_02454.wav|দিয়া বৰ উপকাৰ হয়|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_07408.wav|শিল্পী দিগন্ত ভাৰতী মৃণালকান্তি মেধি যজ্ঞা বেজবৰুৱাকে ধৰি|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_05906.wav|যোৱা সপ্তাহত একেলগে সাতটা ক্লাছ আৰু আজি দেওবাৰটোতো বিশেষ পাঠদান|1|0
~/data/indictts/as/wavs-22k/train_assamesefemale_04736.wav|তাতে দুয়ো দিনে দুপৰ বেলাতে চুলাইত ধৰে|0|0
~/data/indictts/as/wavs-22k/train_assamesefemale_07457.wav|কিন্তু যাতনা পাই দুৰ্ভোগ ভূগিবলৈ গাঁওখন নালাগে|0|0
~/data/indictts/as/wavs-22k/train_assamesefemale_03623.wav|আজি সি স্কুললৈ নগল প্রিয়ংকা বাইদেউ কাৰ ঘৰত ভাড়া থাকে|0|0
~/data/indictts/as/wavs-22k/train_assamesemale_00318.wav|মই তোক লাও দিবলৈ কত পাম|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_08292.wav|অগৰুদ্দিন কাজমলে কাজমল চাহাবে কয়|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_03297.wav|সেই কবিতাটো মইনা মেলত আবৃতি কৰিম|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_08447.wav|জনপথ বৰঘৰৰ পৰা জানিব পৰা গৈছে|1|0
~/data/indictts/as/wavs-22k/train_assamesefemale_03338.wav|এনেকুৱা সুন্দৰ মোহনীয় ঘোঁৰা সি জীৱনত কাহানিও দেখা নাছিল|0|0
~/data/indictts/as/wavs-22k/train_assamesemale_08722.wav|ছয়জনকৈ কেবিনেট মন্ত্ৰীৰ সৈতে ৰামলীলা মৈদানত|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_04199.wav|এনেতে শ্ৰীমতীয়েও প্ৰথমে বৰফ অকণ লগাই তাৰ পিছত|1|0
~/data/indictts/as/wavs-22k/train_assamesefemale_00715.wav|আছে বুলি জৰাটো নিছিঙি তাৰপৰা আহি|0|0
~/data/indictts/as/wavs-22k/train_assamesefemale_04354.wav|তাৰ পিছত ওলাবা থিক তেনেতেই শ্ৰীমতীৰ বাজি উঠিল|0|0
~/data/indictts/as/wavs-22k/train_assamesefemale_07769.wav|অসমপ্ৰেমী কৈলাশন ৰোহিয়াৰ মুখা সমূহ|0|0
~/data/indictts/as/wavs-22k/train_assamesefemale_02164.wav|কছাৰী গাঁৱৰ মাজেৰে পাৰ হৈ যাব লাগিব|0|0
~/data/indictts/as/wavs-22k/train_assamesemale_07715.wav|স্বামী বিবেকানন্দৰ আদৰ্শ আৰু জীৱনীক প্ৰচাৰৰ বাবেও|1|0
~/data/indictts/as/wavs-22k/train_assamesefemale_06922.wav|প্ৰতীক হাজেলালৈ নিৰ্দেশ জাৰি কৰাৰো সুখবৰ প্ৰকাশিত হৈছে|0|0
~/data/indictts/as/wavs-22k/train_assamesemale_06496.wav|ভাৰতীয় দৰ্শণে এটি কন্যা সন্তানক দহজন পুত্ৰৰ সমান বুলি আখ্যা দি কৈছে|1|0
~/data/indictts/as/wavs-22k/train_assamesefemale_06217.wav|দাৰিদ্ৰৰ কাঠিন্যত মৰমৰ ঠুনুকা মাতবোৰো এনেকৈয়ে চূৰ্ণ হৈ যায়|0|0
~/data/indictts/as/wavs-22k/train_assamesemale_05347.wav|জ্ঞানীলোকৰ দৰে দুয়োৰে হৃদয় মগজু পৰিস্কাৰ হোৱা যেন লাগিল|1|0
~/data/indictts/as/wavs-22k/train_assamesefemale_04374.wav|একোখনৰ চিলাই থকা মূৰ দূটা দুফালে ভৰাই দি ধুনীয়াকৈ সিহঁতৰ বিচনা পাৰিব লাগে|0|0
~/data/indictts/as/wavs-22k/train_assamesemale_05124.wav|কমলনগৰৰ ভাল বেয়া আয় ব্যয় আদি সকলো বছৰটোৰ কাৰণে|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_00890.wav|সেইটো কাম কৰিবলৈ আহিলে আৰু কিছুদূৰ আহি এইখিনিত বহিবলৈ আহিব কিয়|1|0
~/data/indictts/as/wavs-22k/train_assamesefemale_08344.wav|আনহাতে অখাদ্য সামগ্ৰীৰ ভিতৰত ছয়াবিনৰ বীজত|0|0
~/data/indictts/as/wavs-22k/train_assamesemale_05936.wav|তেওঁৰ মতে ই তেজষ্ক্ৰিয় আৰু তেজষ্ক্ৰিয়তাই মানুহৰ মগজুৰ নিউৰনবোৰক প্ৰভান্বিত কৰে|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_08213.wav|তথ্যচিত্ৰখনি বিয়লি আৰু সন্ধিয়া দূৰদৰ্শনযোগেও প্ৰচাৰিত হব|1|0
~/data/indictts/as/wavs-22k/train_assamesefemale_06745.wav|ফটো ছপোৱা প্ৰতিযোগীতাত প্ৰতিদিনে তেলমালিচ নামৰ সংবাদপত্ৰই|0|0
~/data/indictts/as/wavs-22k/train_assamesefemale_06037.wav|তাই লাজতে ৰঙা চিঙা পৰি লৰা লৰিকৈ পানীৰ পৰা|0|0
~/data/indictts/as/wavs-22k/train_assamesemale_02952.wav|বিচনীৰে বিচি দিবলৈ সাদৰী নাথাকিব|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_01085.wav|ভালেমানৰ মুখে শুনি তাইৰ নিজৰ ৰূপ সম্পর্কে প্রত্যয় জন্মিছে এয়ে বহুত|1|0
~/data/indictts/as/wavs-22k/train_assamesefemale_02047.wav|সি নিজৰ ৰসত নিজে বুৰ গৈ উচ্চ নিনাদেৰে হাঁহিলে|0|0
~/data/indictts/as/wavs-22k/train_assamesemale_05451.wav|জিলেটিনৰ সৰু টেমা এটা এমুঠিমান জুইশলা|1|0
~/data/indictts/as/wavs-22k/train_assamesemale_05002.wav|এইবোৰ কাৰণতেই চাগে আমাৰ প্ৰায়বোৰ ঠাইতেই সন্দেহজনক বাংলাদেশী বুলি আখ্যা|1|0
~/data/indictts/as/wavs-22k/train_assamesefemale_08616.wav|অহুকানে পহুকানে আহিলেও আগতীয়া ধন দি|0|0
~/data/indictts/as/wavs-22k/train_assamesefemale_04860.wav|ভৰি এটা কচকা লাগিছে আৰু কঁকালটো সেইটো অলপতহে বাচিছে|0|0
~/data/indictts/as/wavs-22k/train_assamesemale_04527.wav|সেই ভয়াল নিশাটোত নাকে মুখে পানী সুমাই তাইৰ যোগেদিয়েই গঢ়িব লাগিব|1|0
